product_id,name,base_price,price_odd,price_even,inventory,pr_wage,s_kieng,s_nhl,s_nhn,s_gl,s_gn,s_dl,s_hau,s_lua,s_kt,s_oc,s_nhom,s_7f,s_2d,s_decal,mdf_odd,mdf_even,hp_odd,hp_even,hoanh,tg,lieng,size_id,status
1367,Kiếng in 3D 42.3x126.8,90700,92000,0,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1368,R ngang 7x10 ốc Tàu N,90700,290000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1369,Kiếng in 3D 41.3x126.8,87700,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,,1
1370,Kiếng in 3D 48.5x126.8,90700,105000,0,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1371,R ngang 7x10 kt Việt G,90700,250000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1372,R ngang 7x10 kt Tàu G,90700,250000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1373,R ngang 7x10 ốc Việt G,90700,320000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1374,R ngang 7x10 ốc Tàu G,90700,320000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1375,R ngang 6x9 kt Việt N,90700,190000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1376,Nhôm cánh trơn vàng ̣̣̣,87700,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,,1
1377,Hoành nhôm kt,90700,80000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1378,Tổ cô R (23) ốc Nn,90700,39000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1379,Hoành TL ốc việt G,90700,120000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1380,Tổ cô bà chữ (18) ốc Nn,88700,29000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,,1
1381,Hoành 1M3 ốc G,90700,190000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1382,Tổ cô bà chữ (18) kt Nn,90700,23500,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1383,Hoành 1M3 ốc ĐL,90700,190000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1384,Tổ cô bà chữ (18) đc Nn,90700,23500,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1385,Tổ cô bà chữ (23) ốc Nn,90700,39000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1386,Tổ cô bà chữ (23) kt Nn,90700,32000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1387,Tổ cô bà chữ (23) đc Nn,90700,32000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1388,Cố tổ cô bà chữ (18) ốc Nn,90700,29000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1389,Cố tổ cô bà chữ (18) kt Nn,90700,23500,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1390,Cố tổ cô bà chữ (18) đc Nn,90700,23500,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1391,Cố tổ cô bà chữ (23) ốc Nn,90700,39000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1392,Hoành nhôm sơn,90700,80000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1393,Tổ cô R (23) kt Nn,90700,32000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1394,Cố tổ cô bà chữ (23) kt Nn,90700,32000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1395,Cố tổ cô bà chữ (23) đc Nn,90700,32000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1396,Tổ cô R (18) ốc Nn,90700,28000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1397,Tổ cô R (18) kt Nn,90700,23000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1398,Tổ cô R (18) đc Nn,90700,23000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1399,Hoành TL kt việt N,90700,100000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1400,Tổ cô R (23) đc Nn,90700,32000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1401,Hoành TL kt việt N 02,90700,100000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1402,Tổ cô R (25) ốc Nn,90700,44000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1403,Hoành TL kt việt G,90700,110000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1404,Tổ cô R (25) kt Nn,90700,37000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1405,Hoành TL kt việt G 03,90700,110000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1406,Tổ cô R (25) đc Nn,90700,37000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1407,Hoành TL ốc tàu N,90700,110000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1408,Tổ cô chữ (18) ốc Nn,90700,29000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1409,Hoành TL ốc việt N,90700,110000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1410,Tổ cô chữ (18) kt Nn,90700,23500,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1411,Hoành TL ốc tàu G,90700,120000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1412,Tổ cô chữ (18) đc Nn,90700,23500,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1413,Chữ Phước 30 kt G,90700,96000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1414,Chữ Phước 6x9 ốc G,90700,300000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1415,Chữ Phước 7x10 kt G,90700,280000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1416,Chữ Phước 7x10 ốc G,90700,350000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1417,Chữ Phước 30 ốc G,90700,106000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1418,Chữ Phước 35 kt G,90700,113000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1419,Chữ Phước 35 ốc G,90700,130000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1420,Chữ Phước 40 kt G,90700,130000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1421,Chữ Phước 40 ốc G,90700,150000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1422,Chữ Phước 50 kt G,90700,195000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1423,Chữ Phước 50 ốc G,90700,220000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1424,Chữ Phước 6x9 kt G,90700,250000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1425,Cẩn ốc PLT,90700,7000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1426,CH R (18) kt việt Nn,90700,23500,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1427,CH R (23) kt việt Nn,90700,32000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1428,CH R (23) ốc tàu Gn,90700,50000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1429,CH R (60) ốc tàu G,90700,270000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1430,CH R (23) đc việt Gn,90700,45000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1431,CH R (23) đc tàu Gn,90700,45000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1432,CH R (25) kt việt Nn,90700,37000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1433,CH R (25) kt tàu Nn,90700,37000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1434,CH R (25) ốc việt Nn,90700,44000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1435,CH R (25) ốc tàu Nn,90700,44000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1436,CH R (25) đc việt Nn,90700,37000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1437,CH R (25) đc tàu Nn,90700,37000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1438,CH R (25) kt việt Gn,90700,50000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1439,CH R (23) kt tàu Nn,90700,32000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1440,CH R (25) kt tàu Gn,90700,50000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1441,CH R (25) ốc việt Gn,90700,57000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1442,CH R (25) ốc tàu Gn,90700,57000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1443,CH R (25) đc việt Gn,90700,50000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1444,CH R (25) đc tàu Gn,90700,50000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1445,CH R (30) kt việt Nn,90700,45000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1446,CH R (30) kt tàu Nn,90700,45000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1447,CH R (30) ốc việt Nn,90700,54000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1448,CH R (30) ốc tàu Nn,90700,54000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1449,CH R (30) đc việt Nn,90700,45000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1450,CH R (23) ốc việt Nn,90700,39000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1451,CH R (30) đc tàu Nn,90700,45000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1452,CH R (30) kt việt Gn,90700,59000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1453,CH R (30) kt tàu Gn,90700,59000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1454,CH R (30) ốc việt Gn,90700,69000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1455,CH R (30) ốc tàu Gn,90700,69000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1456,CH R (30) đc việt Gn,90700,59000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1457,CH R (30) đc tàu Gn,90700,59000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1458,CH R (30) kt việt N,90700,57000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1459,CH R (30) kt tàu N,90700,57000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1460,CH R (30) ốc việt N,90700,66000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1461,CH R (23) ốc tàu Nn,90700,39000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1462,CH R (30) ốc tàu N,90700,66000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1463,CH R (30) đc việt N,90700,57000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1464,CH R (30) đc tàu N,90700,57000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1465,CH R (30) kt việt G,90700,76000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1466,CH R (30) kt tàu G,90700,76000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1467,CH R (30) ốc việt G,90700,86000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1468,CH R (30) ốc tàu G,90700,86000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1469,CH R (30) đc việt G,90700,76000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1470,CH R (30) đc tàu G,90700,76000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1471,CH R (35) kt việt Nn,90700,56000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1472,CH R (23) đc việt Nn,90700,32000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1473,CH R (35) kt tàu Nn,90700,56000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1474,CH R (35) ốc việt Nn,90700,72000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1475,CH R (35) ốc tàu Nn,90700,72000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1476,CH R (35) đc việt Nn,90700,56000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1477,CH R (35) đc tàu Nn,90700,56000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1478,CH R (35) kt việt Gn,90700,75000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1479,CH R (35) kt tàu Gn,90700,75000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1480,CH R (35) ốc việt Gn,90700,91000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1481,CH R (35) ốc tàu Gn,90700,91000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1482,CH R (35) đc việt Gn,90700,75000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1483,CH R (23) đc tàu Nn,90700,32000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1484,CH R (35) đc tàu Gn,90700,75000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1485,CH R (35) kt việt N,90700,71000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1486,CH R (35) kt tàu N,90700,71000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1487,CH R (35) ốc việt N,90700,87000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1488,CH R (35) ốc tàu N,90700,87000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1489,CH R (35) đc việt N,90700,71000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1490,CH R (35) đc tàu N,90700,71000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1491,CH R (35) kt việt G,90700,93000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1492,CH R (35) kt tàu G,90700,93000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1493,CH R (35) ốc việt G,90700,110000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1494,CH R (23) kt việt Gn,90700,45000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1495,CH R (35) ốc tàu G,90700,110000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1496,CH R (35) đc việt G,90700,93000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1497,CH R (35) đc tàu G,90700,93000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1498,CH R (40) kt việt N,90700,87000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1499,CH R (40) kt tàu N,90700,87000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1500,CH R (40) ốc việt N,90700,107000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1501,CH R (40) ốc tàu N,90700,107000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1502,CH R (40) đc việt N,90700,87000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1503,CH R (40) đc tàu N,90700,87000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1504,CH R (40) kt việt G,90700,110000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1505,CH R (23) kt tàu Gn,90700,45000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1506,CH R (40) kt tàu G,90700,110000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1507,CH R (40) ốc việt G,90700,130000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1508,CH R (40) ốc tàu G,90700,130000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1509,CH R (40) đc việt G,90700,110000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1510,CH R (40) đc tàu G,90700,110000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1511,CH R (50) kt việt N,90700,140000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1512,CH R (50) kt tàu N,90700,140000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1513,CH R (50) ốc việt N,90700,165000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1514,CH R (50) ốc tàu N,90700,165000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1515,CH R (50) kt việt G,90700,165000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1516,CH R (23) ốc việt Gn,90700,50000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1517,CH R (50) kt tàu G,90700,165000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1518,CH R (50) ốc việt G,90700,190000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1519,CH R (50) ốc tàu G,90700,190000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1520,CH R (60) kt việt N,90700,190000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1521,CH R (60) kt tàu N,90700,190000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1522,CH R (60) ốc việt N,90700,240000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1523,CH R (60) ốc tàu N,90700,240000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1524,CH R (60) kt việt G,90700,230000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1525,CH R (60) kt tàu G,90700,230000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1526,CH R (60) ốc việt G,90700,270000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1527,Thổ thần (18) kt Nn,90700,23500,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1528,Thổ thần (30) ốc N,90700,66000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1529,Thổ thần (35) kt N,90700,71000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1530,Thổ thần (35) ốc N,90700,87000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1531,Thổ thần (40) kt N,90700,87000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1532,Thổ thần (40) ốc N,90700,107000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1533,Tổ Nghiệp ốc (23) Nn,90700,39000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1534,Tổ Nghiệp kt (23) Nn,90700,32000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1535,Tổ Nghiệp đc (23) Nn,90700,32000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1536,Kiếng in 3D 17x40,90700,6500,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1537,Th Thiên (13) ốc Nn,90700,24000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1538,Kiếng in 3D 18x47,87700,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,,1
1539,Th Thiên (13) kt Nn,90700,19500,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1540,Kiếng in 3D 19x425,90700,7000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1541,Kiếng in 3D 19x505,90700,9000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1542,Thổ thần (18) ốc Nn,90700,29000,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1543,Th Thiên (13) đc Nn,90700,19500,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1544,Kiếng in 3D 20.3x40.5,90700,19500,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1545,Kiếng in 3D 20.3x 53.5,90700,19500,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
1546,Kiếng in 3D 20x37.5,90700,19500,23000,0,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,,1
